design,era,time,strategy,fpn1,fpn2,mau1,mau2,cash_flow,acq_cost,npv,fpn1_avg,fpn1_vol,fpn2_avg,fpn2_vol,cash_avg,cash_vol
5,3,11,1,0,0,0.5,0.5,20.562,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,12,1,0,0,0.45123,0.45123,17.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,13,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,14,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,15,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,16,1,0,0,0.45123,0.45123,30.156,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,17,1,0,0,0.5,0.5,-0.60034,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,18,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,19,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,20,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,21,1,0,0,0.5,0.5,0.39966,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,22,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,23,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,24,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,25,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,26,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,27,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,28,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,29,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
5,3,30,1,101,101,0,0,0,222.99,-143.5,33.667,202,33.667,202,1.8683,683.78
6,1,1,1,101,101,0,0,-250.27,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,2,1,0,0,0.45688,0.45688,18.071,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,3,1,0,0,0.5,0.5,18.732,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,4,1,0,0,0.45688,0.45688,50.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,5,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,6,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,7,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,8,1,0,0,0.45688,0.45688,60.889,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,9,1,0,0,0.48712,0.48712,41.219,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,10,1,0,0,0.46987,0.46987,42.763,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,11,1,0,0,0.45688,0.45688,48.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,12,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,13,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,14,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,15,1,0,0,0.45688,0.45688,59.229,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,16,1,0,0,0.40709,0.40709,-56.665,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,17,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,18,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,19,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,20,1,0,0,0.40709,0.40709,23.335,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,21,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,22,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,23,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,24,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,25,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,26,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,27,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,28,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,29,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,1,30,1,101,101,0,0,0,247.06,97.365,37.033,202,37.033,202,16.226,568.07
6,2,1,1,101,101,0,0,-250.27,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,2,1,0,0,0.34417,0.34417,45.783,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,3,1,0,0,0.48712,0.48712,54.219,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,4,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,5,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,6,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,7,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,8,1,0,0,0.5,0.5,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,9,1,0,0,0.5,0.5,5.9568,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,10,1,0,0,0.5,0.5,18.732,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,11,1,0,0,0.45688,0.45688,2.3443,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,12,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,13,1,0,0,0.42129,0.42129,-24.592,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,14,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,15,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,16,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,17,1,0,0,0.42129,0.42129,6.408,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,18,1,0,0,0.45688,0.45688,8.6835,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,19,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,20,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,21,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,22,1,0,0,0.45688,0.45688,10.684,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,23,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,24,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,25,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,26,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,27,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,28,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,29,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,2,30,1,101,101,0,0,0,247.06,-111.69,33.667,404,33.667,404,-0.57884,454.81
6,3,1,1,101,101,0,0,-250.27,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,2,1,0,0,0.5,0.5,27.119,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,3,1,0,0,0.44873,0.44873,-10.316,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,4,1,0,0,0.5,0.5,20.562,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,5,1,0,0,0.28632,0.28632,-79.708,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,6,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,7,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,8,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,9,1,0,0,0.28632,0.28632,52.292,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,10,1,0,0,0.44873,0.44873,20.459,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,11,1,0,0,0.5,0.5,20.562,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,12,1,0,0,0.45123,0.45123,17.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,13,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,14,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,15,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,16,1,0,0,0.45123,0.45123,30.156,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,17,1,0,0,0.5,0.5,-0.60034,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,18,1,0,0,0.5,0.5,0.39966,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,19,1,0,0,0.5,0.5,0.39966,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,20,1,0,0,0.5,0.5,0.39966,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,21,1,0,0,0.5,0.5,0.39966,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,22,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,23,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,24,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,25,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,26,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,27,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,28,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,29,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
6,3,30,1,101,101,0,0,0,247.06,-103.66,33.667,202,33.667,202,3.2115,658.48
1,1,1,2,101,101,0,0,-132.19,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,2,2,0,0,0.33396,0.33396,43.815,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,3,2,0,0,0.33396,0.33396,54.815,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,4,2,0,0,0.33396,0.33396,54.815,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,5,2,0,0,0.33396,0.33396,54.815,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,6,2,0,0,0.33396,0.33396,54.815,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,7,2,0,0,0.45688,0.45688,58.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,8,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,9,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,10,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,11,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,12,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,13,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,14,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,15,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,16,2,0,0,0.45688,0.45688,59.229,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,17,2,0,0,0.34943,0.34943,-51.846,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,18,2,0,0,0.34943,0.34943,53.154,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,19,2,0,0,0.34943,0.34943,53.154,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,20,2,0,0,0.34943,0.34943,53.154,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,21,2,0,0,0.34943,0.34943,53.154,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,22,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,23,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,24,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,25,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,26,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,27,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,28,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,29,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,1,30,2,101,101,0,0,0,163.92,316.4,33.667,202,33.667,202,29.431,460.65
1,2,1,2,101,101,0,0,-132.19,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,2,2,0,0,0.5,0.5,56.229,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,3,2,0,0,0.5,0.5,59.229,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,4,2,0,0,0.5,0.5,59.229,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,5,2,0,0,0.5,0.5,59.229,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,6,2,0,0,0.5,0.5,59.229,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,7,2,0,0,0.34417,0.34417,-57.987,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,8,2,0,0,0.34417,0.34417,19.013,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,9,2,0,0,0.34417,0.34417,19.013,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,10,2,0,0,0.34417,0.34417,19.013,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,11,2,0,0,0.34417,0.34417,19.013,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,12,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,13,2,0,0,0.42129,0.42129,0.40801,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,14,2,0,0,0.42129,0.42129,6.408,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,15,2,0,0,0.42129,0.42129,6.408,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,16,2,0,0,0.42129,0.42129,6.408,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,17,2,0,0,0.42129,0.42129,6.408,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,18,2,0,0,0.45688,0.45688,8.6835,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,19,2,0,0,0.45688,0.45688,10.684,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,20,2,0,0,0.45688,0.45688,10.684,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,21,2,0,0,0.45688,0.45688,10.684,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,22,2,0,0,0.45688,0.45688,10.684,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,23,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,24,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,25,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,26,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,27,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,28,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,29,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,2,30,2,101,101,0,0,0,163.92,105.91,33.667,404,33.667,404,8.5492,426.01
1,3,1,2,101,101,0,0,-132.19,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,2,2,0,0,0.44873,0.44873,55.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,3,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,4,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,5,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,6,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,7,2,0,0,0.44873,0.44873,55.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,8,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,9,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,10,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,11,2,0,0,0.44873,0.44873,59.229,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,12,2,0,0,0.45123,0.45123,17.156,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,13,2,0,0,0.45123,0.45123,30.156,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,14,2,0,0,0.45123,0.45123,30.156,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,15,2,0,0,0.45123,0.45123,30.156,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,16,2,0,0,0.45123,0.45123,30.156,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,17,2,0,0,0.5,0.5,-0.60034,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,18,2,0,0,0.5,0.5,0.39966,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,19,2,0,0,0.5,0.5,0.39966,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,20,2,0,0,0.5,0.5,0.39966,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,21,2,0,0,0.5,0.5,0.39966,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,22,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,23,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,24,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,25,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,26,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,27,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,28,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,29,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
1,3,30,2,101,101,0,0,0,163.92,265.51,33.667,202,33.667,202,19.696,286.65
2,1,1,2,101,101,0,0,-229.84,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,2,2,0,0,0.33396,0.33396,31.815,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,3,2,0,0,0.33396,0.33396,54.815,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,4,2,0,0,0.33396,0.33396,54.815,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,5,2,0,0,0.33396,0.33396,54.815,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,6,2,0,0,0.33396,0.33396,54.815,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,7,2,0,0,0.45688,0.45688,58.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,8,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,9,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,10,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,11,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,12,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,13,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,14,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
2,1,15,2,0,0,0.45688,0.45688,59.229,210.41,207.84,33.667,202,33.667,202,25.776,558.3
